TRAPPC6B	0	525	0	525	1.000000	-0.000000
TRAPPC6A	1	524	1	524	1.000000	-0.000000
TRAPPC5	0	525	0	525	1.000000	-0.000000
TRAPPC4	2	523	2	523	1.000000	-0.000000
TRAPPC3L	0	525	0	525	1.000000	-0.000000
TRAPPC3	5	520	5	520	1.000000	-0.000000
TRAPPC2L	6	519	6	519	1.000000	-0.000000
TRAPPC2	0	525	0	525	1.000000	-0.000000
TRAPPC13	2	523	2	523	1.000000	-0.000000
TRAPPC12	16	509	16	509	1.000000	-0.000000
TRAPPC11	3	522	3	522	1.000000	-0.000000
TRAPPC10	23	502	23	502	1.000000	-0.000000
TRAPPC1	2	523	2	523	1.000000	-0.000000
TRAP1	40	485	41	484	1.026502	-0.000000
TRAM2	5	520	5	520	1.000000	-0.000000
TRAM1L1	1	524	2	523	1.502863	-0.000000
TRAM1	2	523	3	522	1.335883	-0.000000
TRAK2	7	518	8	517	1.127172	-0.000000
TRAK1	11	514	12	513	1.085441	-0.000000
TRAIP	4	521	4	521	1.000000	-0.000000
TRAFD1	4	521	4	521	1.000000	-0.000000
TRAF7	8	517	8	517	1.000000	-0.000000
TRAF6	2	523	2	523	1.000000	-0.000000
TRAF5	1	524	1	524	1.000000	-0.000000
TRAF4	3	522	3	522	1.000000	-0.000000
TRAF3IP2	6	519	6	519	1.000000	-0.000000
TRAF3IP1	20	505	20	505	1.000000	-0.000000
TRAF3	1	524	1	524	1.000000	-0.000000
TRAF1	13	512	13	512	1.000000	-0.000000
TRADD	2	523	2	523	1.000000	-0.000000
TRABD2B	0	525	0	525	1.000000	-0.000000
TRABD2A	6	519	6	519	1.000000	-0.000000
TRABD	1	524	1	524	1.000000	-0.000000
TRA2B	0	525	0	525	1.000000	-0.000000
TRA2A	1	524	1	524	1.000000	-0.000000
TPTE2	4	521	5	520	1.202303	-0.000000
TPTE	435	90	436	89	1.013430	-0.000000
TPST2	3	522	3	522	1.000000	-0.000000
TPST1	4	521	4	521	1.000000	-0.000000
TPSG1	11	514	11	514	1.000000	-0.000000
TPSB2	6	519	6	519	1.000000	-0.000000
TPSAB1	11	514	11	514	1.000000	-0.000000
TPRX1	3	522	3	522	1.000000	-0.000000
TPRN	14	511	14	511	1.000000	-0.000000
TPRKB	0	525	0	525	1.000000	-0.000000
TPRG1L	1	524	1	524	1.000000	-0.000000
TPRG1	6	519	6	519	1.000000	-0.000000
TPRA1	2	523	2	523	1.000000	-0.000000
TPR	55	470	55	470	1.000000	-0.000000
TPPP3	2	523	2	523	1.000000	-0.000000
TPPP2	11	514	12	513	1.085441	-0.000000
TPPP	1	524	2	523	1.502863	-0.000000
TPP2	21	504	21	504	1.000000	-0.000000
TPP1	9	516	9	516	1.000000	-0.000000
TPO	17	508	18	507	1.057633	-0.000000
TPMT	1	524	1	524	1.000000	-0.000000
TPM4	0	525	0	525	1.000000	-0.000000
TPM3	13	512	13	512	1.000000	-0.000000
TPM2	0	525	0	525	1.000000	-0.000000
TPM1	0	525	0	525	1.000000	-0.000000
TPK1	0	525	0	525	1.000000	-0.000000
TPI1	3	522	3	522	1.000000	-0.000000
TPH2	4	521	4	521	1.000000	-0.000000
TPH1	9	516	9	516	1.000000	-0.000000
TPGS2	1	524	1	524	1.000000	-0.000000
TPGS1	0	525	0	525	1.000000	-0.000000
TPD52L3	0	525	0	525	1.000000	-0.000000
TPD52L2\x3bTPD52L2	1	524	1	524	1.000000	-0.000000
TPD52L2	0	525	1	524	2.003810	-0.000000
TPD52L1	6	519	6	519	1.000000	-0.000000
TPD52	14	511	14	511	1.000000	-0.000000
TPCN2	5	520	6	519	1.168910	-0.000000
TPCN1	20	505	20	505	1.000000	-0.000000
TPBGL	0	525	0	525	1.000000	-0.000000
TPBG	0	525	0	525	1.000000	-0.000000
TP63	17	508	17	508	1.000000	-0.000000
TP53TG5	5	520	5	520	1.000000	-0.000000
TP53RK	2	523	2	523	1.000000	-0.000000
TP53INP2	2	523	2	523	1.000000	-0.000000
TP53INP1	2	523	2	523	1.000000	-0.000000
TP53I3	7	518	7	518	1.000000	-0.000000
TP53I13	5	520	5	520	1.000000	-0.000000
TP53I11	1	524	1	524	1.000000	-0.000000
TP53BP2	12	513	12	513	1.000000	-0.000000
TP53BP1	10	515	10	515	1.000000	-0.000000
TP53AIP1	3	522	3	522	1.000000	-0.000000
TOX4	1	524	1	524	1.000000	-0.000000
TOX3	3	522	3	522	1.000000	-0.000000
TOX2	10	515	11	514	1.093027	-0.000000
TOX	4	521	4	521	1.000000	-0.000000
TOR4A	0	525	0	525	1.000000	-0.000000
TOR3A	3	522	3	522	1.000000	-0.000000
TOR2A	2	523	2	523	1.000000	-0.000000
TOR1B	3	522	3	522	1.000000	-0.000000
TOR1AIP2	4	521	4	521	1.000000	-0.000000
TOR1AIP1	9	516	9	516	1.000000	-0.000000
TOR1A	3	522	3	522	1.000000	-0.000000
TOPORS	6	519	7	518	1.145059	-0.000000
TOPBP1	13	512	13	512	1.000000	-0.000000
TOPAZ1	0	525	0	525	1.000000	-0.000000
TOP3A	12	513	12	513	1.000000	-0.000000
TOP2A	9	516	9	516	1.000000	-0.000000
TOP1MT	13	512	14	511	1.073521	-0.000000
TOP1	2	523	3	522	1.335883	-0.000000
TOMM70A	0	525	0	525	1.000000	-0.000000
TOMM70	2	523	2	523	1.000000	-0.000000
TOMM7	5	520	5	520	1.000000	-0.000000
TOMM6	0	525	0	525	1.000000	-0.000000
TOMM5	0	525	0	525	1.000000	-0.000000
TOMM40L	2	523	2	523	1.000000	-0.000000
TOMM40	3	522	3	522	1.000000	-0.000000
TOMM34	2	523	2	523	1.000000	-0.000000
TOMM20L	3	522	3	522	1.000000	-0.000000
TOM1L2	4	521	4	521	1.000000	-0.000000
TOM1L1	2	523	2	523	1.000000	-0.000000
TOM1	9	516	10	515	1.102132	-0.000000
TOGARAM2	18	507	19	506	1.054708	-0.000000
TOGARAM1	10	515	11	514	1.093027	-0.000000
TOE1	0	525	0	525	1.000000	-0.000000
TOB2	15	510	15	510	1.000000	-0.000000
TOB1	6	519	6	519	1.000000	-0.000000
TNXB	48	477	49	476	1.022547	-0.000000
TNS4	28	497	28	497	1.000000	-0.000000
TNS3	20	505	21	504	1.049694	-0.000000
TNRC6C	13	512	13	512	1.000000	-0.000000
TNRC6B	9	516	9	516	1.000000	-0.000000
TNRC6A	182	343	182	343	1.000000	-0.000000
TNPO3	4	521	4	521	1.000000	-0.000000
TNPO2	1	524	2	523	1.502863	-0.000000
TNPO1	2	523	2	523	1.000000	-0.000000
TNP2	1	524	1	524	1.000000	-0.000000
TNP1	0	525	0	525	1.000000	-0.000000
TNNT3	1	524	1	524	1.000000	-0.000000
TNNT2	14	511	14	511	1.000000	-0.000000
TNNT1	1	524	1	524	1.000000	-0.000000
TNNI2	3	522	3	522	1.000000	-0.000000
TNNC1	1	524	1	524	1.000000	-0.000000
TNMD	0	525	0	525	1.000000	-0.000000
TNKS2	5	520	5	520	1.000000	-0.000000
TNKS1BP1	65	460	66	459	1.017358	-0.000000
TNKS	3	522	3	522	1.000000	-0.000000
TNK2	26	499	26	499	1.000000	-0.000000
TNK1	12	513	12	513	1.000000	-0.000000
TNIP3	42	483	42	483	1.000000	-0.000000
TNIP2	4	521	4	521	1.000000	-0.000000
TNIP1	7	518	8	517	1.127172	-0.000000
TNIK	7	518	7	518	1.000000	-0.000000
TNFSF9	3	522	3	522	1.000000	-0.000000
TNFSF8	2	523	2	523	1.000000	-0.000000
TNFSF4	0	525	0	525	1.000000	-0.000000
TNFSF18	15	510	15	510	1.000000	-0.000000
TNFSF15	3	522	3	522	1.000000	-0.000000
TNFSF14	10	515	10	515	1.000000	-0.000000
TNFSF13B	1	524	1	524	1.000000	-0.000000
TNFSF13	1	524	1	524	1.000000	-0.000000
TNFSF12-TNFSF13,TNFSF13	1	524	1	524	1.000000	-0.000000
TNFSF12,TNFSF12-TNFSF13	1	524	2	523	1.502863	-0.000000
TNFSF12	1	524	1	524	1.000000	-0.000000
TNFSF11	0	525	0	525	1.000000	-0.000000
TNFSF10	2	523	3	522	1.335883	-0.000000
TNFRSF9	2	523	2	523	1.000000	-0.000000
TNFRSF8	4	521	5	520	1.202303	-0.000000
TNFRSF6B	6	519	6	519	1.000000	-0.000000
TNFRSF4	6	519	6	519	1.000000	-0.000000
TNFRSF25\x3bTNFRSF25	1	524	1	524	1.000000	-0.000000
TNFRSF25	2	523	2	523	1.000000	-0.000000
TNFRSF21	4	521	5	520	1.202303	-0.000000
TNFRSF1B	0	525	0	525	1.000000	-0.000000
TNFRSF1A	0	525	0	525	1.000000	-0.000000
TNFRSF19	6	519	6	519	1.000000	-0.000000
TNFRSF18	4	521	5	520	1.202303	-0.000000
TNFRSF17	2	523	2	523	1.000000	-0.000000
TNFRSF14	1	524	1	524	1.000000	-0.000000
TNFRSF13C	4	521	4	521	1.000000	-0.000000
TNFRSF13B	10	515	10	515	1.000000	-0.000000
TNFRSF12A	1	524	1	524	1.000000	-0.000000
TNFRSF11B	0	525	0	525	1.000000	-0.000000
TNFRSF11A	4	521	4	521	1.000000	-0.000000
TNFRSF10D	5	520	5	520	1.000000	-0.000000
TNFRSF10C	1	524	1	524	1.000000	-0.000000
TNFRSF10A	3	522	3	522	1.000000	-0.000000
TNFAIP8L3	4	521	5	520	1.202303	-0.000000
TNFAIP8L2	0	525	0	525	1.000000	-0.000000
TNFAIP8L1	2	523	2	523	1.000000	-0.000000
TNFAIP8	0	525	0	525	1.000000	-0.000000
TNFAIP6	0	525	0	525	1.000000	-0.000000
TNFAIP3	7	518	8	517	1.127172	-0.000000
TNFAIP2	1	524	2	523	1.502863	-0.000000
TNFAIP1	0	525	0	525	1.000000	-0.000000
TNF	2	523	2	523	1.000000	-0.000000
TMX4	1	524	1	524	1.000000	-0.000000
TMX3	19	506	19	506	1.000000	-0.000000
TMX2	4	521	5	520	1.202303	-0.000000
TMX1	0	525	0	525	1.000000	-0.000000
TMUB2	11	514	11	514	1.000000	-0.000000
TMUB1	1	524	1	524	1.000000	-0.000000
TMTC4	4	521	4	521	1.000000	-0.000000
TMTC3	2	523	3	522	1.335883	-0.000000
TMSB10	1	524	1	524	1.000000	-0.000000
TMPRSS9	12	513	12	513	1.000000	-0.000000
TMPRSS7	19	506	19	506	1.000000	-0.000000
TMPRSS6	8	517	9	516	1.113260	-0.000000
TMPRSS5	5	520	6	519	1.168910	-0.000000
TMPRSS4	3	522	3	522	1.000000	-0.000000
TMPRSS3	12	513	12	513	1.000000	-0.000000
TMPRSS2	10	515	10	515	1.000000	-0.000000
TMPRSS15	12	513	13	512	1.079022	-0.000000
TMPRSS12	6	519	6	519	1.000000	-0.000000
TMPRSS11F	6	519	6	519	1.000000	-0.000000
TMPRSS11D	1	524	1	524	1.000000	-0.000000
TMPRSS11A	21	504	22	503	1.047529	-0.000000
TMPPE	0	525	0	525	1.000000	-0.000000
TMPO	16	509	17	508	1.060904	-0.000000
TMOD4	4	521	4	521	1.000000	-0.000000
TMOD3	4	521	4	521	1.000000	-0.000000
TMOD2	3	522	3	522	1.000000	-0.000000
TMOD1	3	522	3	522	1.000000	-0.000000
TMLHE	0	525	0	525	1.000000	-0.000000
TMIGD2	2	523	2	523	1.000000	-0.000000
TMIGD1	3	522	3	522	1.000000	-0.000000
TMIE	4	521	4	521	1.000000	-0.000000
TMF1	25	500	25	500	1.000000	-0.000000
TMEM9B	0	525	0	525	1.000000	-0.000000
TMEM99	10	515	10	515	1.000000	-0.000000
TMEM98	1	524	1	524	1.000000	-0.000000
TMEM97	0	525	0	525	1.000000	-0.000000
TMEM95	4	521	4	521	1.000000	-0.000000
TMEM94	13	512	13	512	1.000000	-0.000000
TMEM92	1	524	1	524	1.000000	-0.000000
TMEM91	2	523	2	523	1.000000	-0.000000
TMEM9	0	525	0	525	1.000000	-0.000000
TMEM8C	0	525	0	525	1.000000	-0.000000
TMEM8B	3	522	3	522	1.000000	-0.000000
TMEM8A	16	509	16	509	1.000000	-0.000000
TMEM89	2	523	2	523	1.000000	-0.000000
TMEM88B	0	525	0	525	1.000000	-0.000000
TMEM88	3	522	3	522	1.000000	-0.000000
TMEM87B	2	523	2	523	1.000000	-0.000000
TMEM87A	2	523	2	523	1.000000	-0.000000
TMEM86B	22	503	22	503	1.000000	-0.000000
TMEM86A	2	523	2	523	1.000000	-0.000000
TMEM82	31	494	31	494	1.000000	-0.000000
TMEM81	8	517	9	516	1.113260	-0.000000
TMEM80	17	508	17	508	1.000000	-0.000000
TMEM79	5	520	5	520	1.000000	-0.000000
TMEM74B	7	518	7	518	1.000000	-0.000000
TMEM74	4	521	4	521	1.000000	-0.000000
TMEM72	3	522	3	522	1.000000	-0.000000
TMEM71	5	520	5	520	1.000000	-0.000000
TMEM70\x3bTMEM70	0	525	0	525	1.000000	-0.000000
TMEM70	0	525	0	525	1.000000	-0.000000
TMEM69	8	517	8	517	1.000000	-0.000000
TMEM68	1	524	1	524	1.000000	-0.000000
TMEM67	5	520	5	520	1.000000	-0.000000
TMEM65	1	524	1	524	1.000000	-0.000000
TMEM64	1	524	1	524	1.000000	-0.000000
TMEM63C	2	523	2	523	1.000000	-0.000000
TMEM63B	3	522	3	522	1.000000	-0.000000
TMEM63A	50	475	51	474	1.021754	-0.000000
TMEM62	14	511	14	511	1.000000	-0.000000
TMEM61	5	520	5	520	1.000000	-0.000000
TMEM60	1	524	1	524	1.000000	-0.000000
TMEM59L	5	520	5	520	1.000000	-0.000000
TMEM59	4	521	4	521	1.000000	-0.000000
TMEM57	5	520	6	519	1.168910	-0.000000
TMEM56,TMEM56-RWDD3	0	525	0	525	1.000000	-0.000000
TMEM56	0	525	0	525	1.000000	-0.000000
TMEM55B	0	525	0	525	1.000000	-0.000000
TMEM55A	2	523	3	522	1.335883	-0.000000
TMEM54	8	517	8	517	1.000000	-0.000000
TMEM53	6	519	6	519	1.000000	-0.000000
TMEM52B	0	525	1	524	2.003810	-0.000000
TMEM52	1	524	1	524	1.000000	-0.000000
TMEM51	3	522	3	522	1.000000	-0.000000
TMEM50B	2	523	2	523	1.000000	-0.000000
TMEM50A	2	523	2	523	1.000000	-0.000000
TMEM5	2	523	2	523	1.000000	-0.000000
TMEM47	0	525	0	525	1.000000	-0.000000
TMEM45B	0	525	0	525	1.000000	-0.000000
TMEM45A	3	522	3	522	1.000000	-0.000000
TMEM44	5	520	5	520	1.000000	-0.000000
TMEM43	3	522	3	522	1.000000	-0.000000
TMEM42	5	520	5	520	1.000000	-0.000000
TMEM41B	1	524	1	524	1.000000	-0.000000
TMEM41A	1	524	1	524	1.000000	-0.000000
TMEM40	1	524	1	524	1.000000	-0.000000
TMEM39B	2	523	2	523	1.000000	-0.000000
TMEM39A	4	521	4	521	1.000000	-0.000000
TMEM38A	24	501	24	501	1.000000	-0.000000
TMEM37	1	524	1	524	1.000000	-0.000000
TMEM35	0	525	0	525	1.000000	-0.000000
TMEM33	1	524	1	524	1.000000	-0.000000
TMEM30B	0	525	0	525	1.000000	-0.000000
TMEM30A	1	524	2	523	1.502863	-0.000000
TMEM268	5	520	5	520	1.000000	-0.000000
TMEM267	1	524	1	524	1.000000	-0.000000
TMEM266	22	503	22	503	1.000000	-0.000000
TMEM265	0	525	0	525	1.000000	-0.000000
TMEM263	1	524	1	524	1.000000	-0.000000
TMEM262	0	525	0	525	1.000000	-0.000000
TMEM261	0	525	0	525	1.000000	-0.000000
TMEM260	4	521	4	521	1.000000	-0.000000
TMEM26	1	524	2	523	1.502863	-0.000000
TMEM259	1	524	1	524	1.000000	-0.000000
TMEM258	1	524	1	524	1.000000	-0.000000
TMEM256	0	525	0	525	1.000000	-0.000000
TMEM255B	14	511	14	511	1.000000	-0.000000
TMEM255A	0	525	0	525	1.000000	-0.000000
TMEM254	3	522	3	522	1.000000	-0.000000
TMEM253	0	525	0	525	1.000000	-0.000000
TMEM252	4	521	4	521	1.000000	-0.000000
TMEM251	2	523	2	523	1.000000	-0.000000
TMEM250	7	518	7	518	1.000000	-0.000000
TMEM25	7	518	7	518	1.000000	-0.000000
TMEM249	0	525	0	525	1.000000	-0.000000
TMEM248	0	525	1	524	2.003810	-0.000000
TMEM247	0	525	0	525	1.000000	-0.000000
TMEM246	0	525	0	525	1.000000	-0.000000
TMEM245	3	522	3	522	1.000000	-0.000000
TMEM244	10	515	11	514	1.093027	-0.000000
TMEM243	2	523	2	523	1.000000	-0.000000
TMEM242	2	523	2	523	1.000000	-0.000000
TMEM241	3	522	3	522	1.000000	-0.000000
TMEM240	0	525	0	525	1.000000	-0.000000
TMEM239	0	525	0	525	1.000000	-0.000000
TMEM237	3	522	3	522	1.000000	-0.000000
TMEM236	119	406	119	406	1.000000	-0.000000
TMEM235	0	525	0	525	1.000000	-0.000000
TMEM234	1	524	1	524	1.000000	-0.000000
TMEM233	0	525	0	525	1.000000	-0.000000
TMEM232	0	525	0	525	1.000000	-0.000000
TMEM231	10	515	10	515	1.000000	-0.000000
TMEM230	3	522	3	522	1.000000	-0.000000
TMEM229B	0	525	0	525	1.000000	-0.000000
TMEM229A	0	525	0	525	1.000000	-0.000000
TMEM225	6	519	7	518	1.145059	-0.000000
TMEM223	1	524	1	524	1.000000	-0.000000
TMEM222	16	509	16	509	1.000000	-0.000000
TMEM221	0	525	0	525	1.000000	-0.000000
TMEM220	0	525	0	525	1.000000	-0.000000
TMEM219	1	524	1	524	1.000000	-0.000000
TMEM218	3	522	3	522	1.000000	-0.000000
TMEM217	2	523	2	523	1.000000	-0.000000
TMEM216	4	521	4	521	1.000000	-0.000000
TMEM215	8	517	8	517	1.000000	-0.000000
TMEM214	7	518	7	518	1.000000	-0.000000
TMEM213	3	522	3	522	1.000000	-0.000000
TMEM212	0	525	0	525	1.000000	-0.000000
TMEM209	5	520	5	520	1.000000	-0.000000
TMEM208	0	525	0	525	1.000000	-0.000000
TMEM207	2	523	2	523	1.000000	-0.000000
TMEM206	12	513	12	513	1.000000	-0.000000
TMEM205	1	524	1	524	1.000000	-0.000000
TMEM204	1	524	2	523	1.502863	-0.000000
TMEM203	1	524	1	524	1.000000	-0.000000
TMEM202	6	519	6	519	1.000000	-0.000000
TMEM201	6	519	6	519	1.000000	-0.000000
TMEM200C	1	524	2	523	1.502863	-0.000000
TMEM200B	2	523	2	523	1.000000	-0.000000
TMEM2	4	521	4	521	1.000000	-0.000000
TMEM199	4	521	4	521	1.000000	-0.000000
TMEM196	0	525	0	525	1.000000	-0.000000
TMEM192	3	522	3	522	1.000000	-0.000000
TMEM190	4	521	4	521	1.000000	-0.000000
TMEM19	2	523	2	523	1.000000	-0.000000
TMEM189-UBE2V1,UBE2V1	0	525	0	525	1.000000	-0.000000
TMEM189,TMEM189-UBE2V1	0	525	1	524	2.003810	-0.000000
TMEM189	1	524	1	524	1.000000	-0.000000
TMEM187	0	525	1	524	2.003810	-0.000000
TMEM186	8	517	8	517	1.000000	-0.000000
TMEM185B	0	525	0	525	1.000000	-0.000000
TMEM185A	0	525	0	525	1.000000	-0.000000
TMEM184C	0	525	0	525	1.000000	-0.000000
TMEM184B	7	518	7	518	1.000000	-0.000000
TMEM184A	22	503	22	503	1.000000	-0.000000
TMEM183B	7	518	8	517	1.127172	-0.000000
TMEM183A,TMEM183B	0	525	0	525	1.000000	-0.000000
TMEM183A	2	523	2	523	1.000000	-0.000000
TMEM182	0	525	0	525	1.000000	-0.000000
TMEM181	1	524	1	524	1.000000	-0.000000
TMEM18	3	522	3	522	1.000000	-0.000000
TMEM179B	0	525	1	524	2.003810	-0.000000
TMEM179	1	524	1	524	1.000000	-0.000000
TMEM178B	0	525	0	525	1.000000	-0.000000
TMEM178A	1	524	1	524	1.000000	-0.000000
TMEM177	5	520	6	519	1.168910	-0.000000
TMEM176B	5	520	6	519	1.168910	-0.000000
TMEM176A	5	520	5	520	1.000000	-0.000000
TMEM175	16	509	17	508	1.060904	-0.000000
TMEM174	1	524	1	524	1.000000	-0.000000
TMEM173	1	524	1	524	1.000000	-0.000000
TMEM171	4	521	4	521	1.000000	-0.000000
TMEM170B	1	524	1	524	1.000000	-0.000000
TMEM170A	3	522	3	522	1.000000	-0.000000
TMEM17	0	525	0	525	1.000000	-0.000000
TMEM169	2	523	3	522	1.335883	-0.000000
TMEM167B	1	524	1	524	1.000000	-0.000000
TMEM167A	0	525	0	525	1.000000	-0.000000
TMEM165	0	525	0	525	1.000000	-0.000000
TMEM164	0	525	0	525	1.000000	-0.000000
TMEM163	1	524	1	524	1.000000	-0.000000
TMEM161B	0	525	0	525	1.000000	-0.000000
TMEM161A	4	521	4	521	1.000000	-0.000000
TMEM160	0	525	0	525	1.000000	-0.000000
TMEM159	0	525	0	525	1.000000	-0.000000
TMEM158	0	525	0	525	1.000000	-0.000000
TMEM156	3	522	3	522	1.000000	-0.000000
TMEM155	3	522	4	521	1.252395	-0.000000
TMEM154	1	524	1	524	1.000000	-0.000000
TMEM151B	0	525	0	525	1.000000	-0.000000
TMEM151A	3	522	3	522	1.000000	-0.000000
TMEM150C	1	524	1	524	1.000000	-0.000000
TMEM150B	10	515	10	515	1.000000	-0.000000
TMEM150A	2	523	2	523	1.000000	-0.000000
TMEM14C	1	524	1	524	1.000000	-0.000000
TMEM14B	2	523	2	523	1.000000	-0.000000
TMEM14A	0	525	0	525	1.000000	-0.000000
TMEM147	1	524	1	524	1.000000	-0.000000
TMEM145	2	523	3	522	1.335883	-0.000000
TMEM144	3	522	3	522	1.000000	-0.000000
TMEM141	0	525	0	525	1.000000	-0.000000
TMEM140	2	523	2	523	1.000000	-0.000000
TMEM139	39	486	39	486	1.000000	-0.000000
TMEM138	1	524	1	524	1.000000	-0.000000
TMEM136	1	524	1	524	1.000000	-0.000000
TMEM135	5	520	5	520	1.000000	-0.000000
TMEM134	3	522	3	522	1.000000	-0.000000
TMEM133	6	519	6	519	1.000000	-0.000000
TMEM132E	7	518	7	518	1.000000	-0.000000
TMEM132D	11	514	11	514	1.000000	-0.000000
TMEM132C	1	524	1	524	1.000000	-0.000000
TMEM131L	53	472	54	471	1.020676	-0.000000
TMEM131	17	508	17	508	1.000000	-0.000000
TMEM129	0	525	0	525	1.000000	-0.000000
TMEM128	0	525	0	525	1.000000	-0.000000
TMEM127	1	524	1	524	1.000000	-0.000000
TMEM126B	7	518	7	518	1.000000	-0.000000
TMEM126A	14	511	14	511	1.000000	-0.000000
TMEM125	3	522	3	522	1.000000	-0.000000
TMEM123	4	521	4	521	1.000000	-0.000000
TMEM121	3	522	3	522	1.000000	-0.000000
TMEM120B	11	514	11	514	1.000000	-0.000000
TMEM120A	3	522	3	522	1.000000	-0.000000
TMEM119	3	522	4	521	1.252395	-0.000000
TMEM117	12	513	12	513	1.000000	-0.000000
TMEM116	1	524	1	524	1.000000	-0.000000
TMEM115	2	523	2	523	1.000000	-0.000000
TMEM110,TMEM110-MUSTN1	0	525	0	525	1.000000	-0.000000
TMEM11	0	525	0	525	1.000000	-0.000000
TMEM109	3	522	3	522	1.000000	-0.000000
TMEM108	3	522	3	522	1.000000	-0.000000
TMEM107	0	525	0	525	1.000000	-0.000000
TMEM106C	3	522	3	522	1.000000	-0.000000
TMEM106B	2	523	2	523	1.000000	-0.000000
TMEM106A	1	524	1	524	1.000000	-0.000000
TMEM105	1	524	1	524	1.000000	-0.000000
TMEM104	10	515	10	515	1.000000	-0.000000
TMEM102	0	525	0	525	1.000000	-0.000000
TMEM101	0	525	0	525	1.000000	-0.000000
TMEM100	1	524	1	524	1.000000	-0.000000
TMEFF2	8	517	8	517	1.000000	-0.000000
TMEFF1	0	525	0	525	1.000000	-0.000000
TMED9	1	524	1	524	1.000000	-0.000000
TMED8	1	524	1	524	1.000000	-0.000000
TMED7,TMED7-TICAM2	1	524	1	524	1.000000	-0.000000
TMED7	1	524	1	524	1.000000	-0.000000
TMED6	2	523	2	523	1.000000	-0.000000
TMED5	2	523	2	523	1.000000	-0.000000
TMED4	4	521	4	521	1.000000	-0.000000
TMED3	7	518	7	518	1.000000	-0.000000
TMED2	1	524	1	524	1.000000	-0.000000
TMED10	0	525	0	525	1.000000	-0.000000
TMED1	0	525	0	525	1.000000	-0.000000
TMCO6	2	523	2	523	1.000000	-0.000000
TMCO5A	0	525	0	525	1.000000	-0.000000
TMCO3	8	517	8	517	1.000000	-0.000000
TMCO1	10	515	10	515	1.000000	-0.000000
TMCC3	6	519	6	519	1.000000	-0.000000
TMCC1	1	524	1	524	1.000000	-0.000000
TMC8	15	510	15	510	1.000000	-0.000000
TMC7	17	508	17	508	1.000000	-0.000000
TMC6	6	519	6	519	1.000000	-0.000000
TMC5	14	511	15	510	1.068754	-0.000000
TMC4	11	514	11	514	1.000000	-0.000000
TMC3	11	514	11	514	1.000000	-0.000000
TMC2	5	520	5	520	1.000000	-0.000000
TMC1	4	521	4	521	1.000000	-0.000000
TMBIM6	3	522	3	522	1.000000	-0.000000
TMBIM4	3	522	3	522	1.000000	-0.000000
TMBIM1	2	523	2	523	1.000000	-0.000000
TMA7	0	525	0	525	1.000000	-0.000000
TMA16	2	523	2	523	1.000000	-0.000000
TM9SF4	0	525	0	525	1.000000	-0.000000
TM9SF3	1	524	1	524	1.000000	-0.000000
TM9SF2	1	524	1	524	1.000000	-0.000000
TM9SF1	5	520	5	520	1.000000	-0.000000
TM7SF3	5	520	5	520	1.000000	-0.000000
TM7SF2	2	523	2	523	1.000000	-0.000000
TM6SF2	9	516	10	515	1.102132	-0.000000
TM6SF1	0	525	0	525	1.000000	-0.000000
TM4SF5	2	523	2	523	1.000000	-0.000000
TM4SF4	1	524	1	524	1.000000	-0.000000
TM4SF19	6	519	6	519	1.000000	-0.000000
TM4SF18	2	523	2	523	1.000000	-0.000000
TM4SF1	2	523	2	523	1.000000	-0.000000
TM2D3	1	524	1	524	1.000000	-0.000000
TM2D2	1	524	1	524	1.000000	-0.000000
TM2D1	0	525	0	525	1.000000	-0.000000
TLX3	0	525	0	525	1.000000	-0.000000
TLX2	3	522	3	522	1.000000	-0.000000
TLX1	0	525	0	525	1.000000	-0.000000
TLR9	10	515	11	514	1.093027	-0.000000
TLR8	1	524	1	524	1.000000	-0.000000
TLR7	3	522	3	522	1.000000	-0.000000
TLR6	20	505	20	505	1.000000	-0.000000
TLR5	9	516	9	516	1.000000	-0.000000
TLR3	5	520	6	519	1.168910	-0.000000
TLR2	7	518	7	518	1.000000	-0.000000
TLR10	25	500	25	500	1.000000	-0.000000
TLR1	18	507	18	507	1.000000	-0.000000
TLNRD1	2	523	2	523	1.000000	-0.000000
TLN2	33	492	34	491	1.031504	-0.000000
TLN1	2	523	2	523	1.000000	-0.000000
TLL1	6	519	7	518	1.145059	-0.000000
TLK1	1	524	1	524	1.000000	-0.000000
TLE6	3	522	3	522	1.000000	-0.000000
TLE4	8	517	8	517	1.000000	-0.000000
TLE3	8	517	8	517	1.000000	-0.000000
TLE2	3	522	3	522	1.000000	-0.000000
TLDC2	11	514	11	514	1.000000	-0.000000
TLDC1	9	516	9	516	1.000000	-0.000000
TLCD2	0	525	0	525	1.000000	-0.000000
TLCD1	0	525	1	524	2.003810	-0.000000
TKTL2	5	520	6	519	1.168910	-0.000000
TKTL1	5	520	5	520	1.000000	-0.000000
TKT	5	520	5	520	1.000000	-0.000000
TKFC	14	511	14	511	1.000000	-0.000000
TK2	0	525	0	525	1.000000	-0.000000
TK1\x3bTK1	2	523	2	523	1.000000	-0.000000
TK1	2	523	3	522	1.335883	-0.000000
TJP3	25	500	25	500	1.000000	-0.000000
TJP2	8	517	8	517	1.000000	-0.000000
TJP1	11	514	12	513	1.085441	-0.000000
TJAP1	14	511	14	511	1.000000	-0.000000
TIRAP	4	521	4	521	1.000000	-0.000000
TIPRL	0	525	0	525	1.000000	-0.000000
TIPARP	2	523	2	523	1.000000	-0.000000
